y_test,y_pred_elastic,y_pred_binary_elastic
1,0.5009211457359856,0
1,0.5016443637140532,1
0,0.5001979277579179,0
0,0.5021506162987004,0
1,0.5001979277579179,0
0,0.5023675816921207,1
1,0.5001979277579179,0
1,0.4991131007908166,0
0,0.5001979277579179,0
1,0.5005595367469517,0
1,0.4991131007908166,0
1,0.5001979277579179,0
0,0.5001979277579179,0
0,0.5012827547250194,0
0,0.502728481927536,0
0,0.502728481927536,0
1,0.5001979277579179,0
0,0.498389882812749,0
1,0.5012827547250194,0
1,0.5001979277579179,0
0,0.49694344685661385,0
1,0.502728481927536,0
0,0.5001979277579179,0
1,0.5005595367469517,0
0,0.5001979277579179,0
1,0.5020059727030869,1
0,0.5001979277579179,0
0,0.5001979277579179,0
1,0.5001979277579179,0
0,0.5012827547250194,0
0,0.502728481927536,0
1,0.49694344685661385,0
1,0.5001979277579179,0
0,0.498389882812749,0
1,0.49947470977985037,0
1,0.5001979277579179,1
1,0.5001979277579179,0
0,0.49188092101014075,0
0,0.5005595367469517,0
1,0.5027284746953562,0
0,0.5001979277579179,0
1,0.5005595367469517,0
1,0.5020059727030869,0
1,0.49694344685661385,0
0,0.4991131007908166,0
0,0.4991131007908166,0
1,0.5001979277579179,0
1,0.5005595367469517,0
0,0.5009211457359856,0
0,0.5015720419162464,0
1,0.5001979277579179,0
1,0.5001979277579179,0
0,0.5001979277579179,0
0,0.4998363187688842,0
0,0.502728481927536,0
1,0.5001979277579179,0
1,0.4998363187688842,0
1,0.5012827547250194,0
0,0.5001979277579179,0
1,0.5001979277579179,1
1,0.5020059727030869,0
0,0.5016443637140532,0
1,0.5001979277579179,0
0,0.4998363187688842,0
1,0.5001979277579179,0
0,0.5005595367469517,0
0,0.4991131007908166,0
0,0.5012827547250194,0
1,0.4991131007908166,0
0,0.498389882812749,0
0,0.4998363187688842,0
0,0.5001979277579179,0
0,0.4991131007908166,0
1,0.5016443637140532,0
0,0.4976666648346814,0
1,0.5001979277579179,0
1,0.5020059727030869,0
1,0.5020059727030869,1
0,0.5001979277579179,0
1,0.5027284746953562,0
1,0.5001979277579179,0
1,0.4991131007908166,0
0,0.5001979277579179,0
1,0.5001979277579179,1
1,0.5001979277579179,0
1,0.5001979277579179,0
1,0.49188092101014075,0
0,0.5001979277579179,0
1,0.502728481927536,0
1,0.5005595367469517,0
0,0.5001979277579179,0
1,0.5001979277579179,1
1,0.5001979277579179,0
1,0.5001979277579179,0
0,0.5001979277579179,0
0,0.5020059727030869,0
1,0.5001979277579179,0
1,0.4976666648346814,0
0,0.4998363187688842,0
0,0.502728481927536,0
0,0.4991131007908166,0
1,0.5001979277579179,1
1,0.5001979277579179,0
0,0.5001979277579179,0
0,0.5001979277579179,0
0,0.5005595367469517,0
1,0.4991131007908166,0
0,0.5005595367469517,0
1,0.5005595367469517,0
0,0.5001979277579179,0
1,0.5001979277579179,0
0,0.5001979277579179,0
0,0.49947470977985037,0
0,0.5001979277579179,1
0,0.5016443637140532,0
0,0.5009211457359856,0
1,0.5001979277579179,0
1,0.5012827547250194,0
1,0.5012827547250194,0
0,0.5001979277579179,0
0,0.49694344685661385,0
0,0.4882648311198028,0
1,0.5001979277579179,0
0,0.4998363187688842,0
0,0.5001979277579179,0
1,0.5023675816921207,0
0,0.4998363187688842,0
0,0.5001979277579179,0
1,0.5001979277579179,0
0,0.5001979277579179,0
0,0.4998363187688842,0
0,0.49188092101014075,0
1,0.5001979277579179,1
1,0.4987514918017828,0
1,0.5001979277579179,0
0,0.4991131007908166,0
0,0.5016443637140532,0
1,0.49694344685661385,0
0,0.5027284746953562,0
1,0.5005595367469517,1
0,0.4926041389882083,0
1,0.5018613291074734,0
1,0.5001979277579179,0
1,0.4846487412294649,0
0,0.5001979277579179,0
0,0.5001979277579179,0
1,0.5025122252877342,0
1,0.502728481927536,1
0,0.5012827547250194,0
1,0.5001979277579179,0
1,0.5001979277579179,0
1,0.49549701090047865,1
0,0.4991131007908166,0
0,0.4962202288785462,0
1,0.49947470977985037,0
1,0.5001979277579179,0
0,0.5001979277579179,0
1,0.5012827547250194,0
0,0.5001979277579179,0
0,0.5001979277579179,0
1,0.498389882812749,0
1,0.4998363187688842,0
0,0.5014273983206329,0
0,0.5012827547250194,0
0,0.4926041389882083,0
1,0.5001979277579179,0
0,0.502728481927536,0
1,0.5009211457359856,0
0,0.498389882812749,0
0,0.49694344685661385,0
0,0.49549701090047865,0
0,0.5001979277579179,0
1,0.5005595367469517,0
0,0.4882648311198028,0
0,0.5012827547250194,1
0,0.502728481927536,0
1,0.5005595367469517,0
1,0.498389882812749,0
1,0.5020059727030869,0
0,0.5001979277579179,0
1,0.5001979277579179,0
0,0.4991131007908166,0
1,0.5001979277579179,0
1,0.5005595367469517,0
1,0.4976666648346814,0
1,0.502295259894314,0
0,0.5023675816921207,0
1,0.498389882812749,0
1,0.5001979277579179,0
1,0.4962202288785462,0
0,0.5001979277579179,0
1,0.5001979277579179,0
1,0.5005595367469517,1
0,0.4962202288785462,0
0,0.5025122252877342,0
0,0.5001979277579179,0
1,0.4992577443864301,0
1,0.5001979277579179,0
0,0.5023675816921207,0
1,0.5001979277579179,0
1,0.4991131007908166,0
1,0.49658183786758003,0
0,0.49549701090047865,0
0,0.5001979277579179,0
1,0.5001979277579179,0
1,0.5005595367469517,0
1,0.5016443637140532,0
0,0.5001979277579179,0
0,0.5023675816921207,0
0,0.5001979277579179,0
0,0.5005595367469517,0
0,0.49947470977985037,0
0,0.5012827547250194,0
1,0.5001979277579179,0
1,0.5001979277579179,0
0,0.5001979277579179,0
0,0.4987514918017828,0
1,0.5001979277579179,0
1,0.5001979277579179,0
1,0.502728481927536,0
0,0.5001979277579179,0
1,0.5001979277579179,0
1,0.5025122252877342,1
0,0.5001979277579179,0
1,0.5001979277579179,0
1,0.5001979277579179,0
0,0.5001979277579179,0
0,0.5001979277579179,0
0,0.5001979277579179,0
1,0.5001979277579179,0
1,0.5001979277579179,0
1,0.5001979277579179,0
0,0.5020059727030869,1
1,0.4846487412294649,0
0,0.5005595367469517,1
1,0.4987514918017828,0
1,0.5001979277579179,0
0,0.5001979277579179,0
1,0.5020059727030869,0
1,0.5001979277579179,0
1,0.49549701090047865,0
0,0.4991131007908166,0
0,0.5005595367469517,0
0,0.5012827547250194,0
0,0.4976666648346814,0
1,0.5001979277579179,0
0,0.5012827547250194,0
0,0.5005595367469517,0
0,0.5001979277579179,0
0,0.5001979277579179,0
1,0.5001979277579179,0
1,0.49947470977985037,0
0,0.5009211457359856,0
0,0.5005595367469517,0
0,0.5001979277579179,0
1,0.5027284746953562,0
1,0.4998363187688842,0
1,0.4976666648346814,0
1,0.4998363187688842,0
1,0.5001979277579179,0
1,0.5001979277579179,0
1,0.49188092101014075,0
0,0.5005595367469517,0
1,0.502728481927536,0
1,0.5001979277579179,0
1,0.5016443637140532,0
1,0.502728481927536,0
0,0.4991131007908166,0
0,0.5014273983206329,0
1,0.5001979277579179,0
1,0.5001979277579179,0
1,0.4882648311198028,0
0,0.5001979277579179,0
0,0.5001979277579179,0
1,0.5001979277579179,0
0,0.5001979277579179,0
0,0.5001979277579179,0
0,0.5021506162987004,0
1,0.4991131007908166,0
0,0.502295259894314,0
1,0.5001979277579179,0
0,0.5022229380965072,0
0,0.4821174783062283,0
1,0.498389882812749,0
0,0.5005595367469517,1
0,0.5021506162987004,0
0,0.4991131007908166,0
0,0.5023675816921207,0
0,0.5001979277579179,0
1,0.4998363187688842,1
1,0.5001979277579179,0
0,0.4933273569662759,0
0,0.502728481927536,0
0,0.5001979277579179,0
0,0.502728481927536,0
0,0.5005595367469517,0
0,0.4933273569662759,0
0,0.5009211457359856,0
1,0.4998363187688842,0
1,0.5001979277579179,0
1,0.5001979277579179,0
1,0.4991131007908166,0
1,0.5001979277579179,0
1,0.4998363187688842,0
0,0.5005595367469517,0
1,0.498389882812749,0
0,0.4998363187688842,0
1,0.5001979277579179,0
1,0.502728481927536,0
0,0.5020059727030869,0
0,0.5001979277579179,0
1,0.5001979277579179,0
0,0.5001979277579179,0
1,0.4998363187688842,0
0,0.5012827547250194,0
1,0.5001979277579179,0
1,0.4991131007908166,0
1,0.5001979277579179,0
1,0.5001979277579179,0
1,0.5001979277579179,0
0,0.498389882812749,0
1,0.5001979277579179,0
1,0.5020059727030869,0
0,0.5020059727030869,0
1,0.4998363187688842,0
0,0.5001979277579179,0
0,0.498389882812749,0
0,0.5001979277579179,0
1,0.5005595367469517,0
0,0.4998363187688842,0
0,0.5012827547250194,0
1,0.5001979277579179,0
1,0.502728481927536,0
1,0.498389882812749,0
0,0.5020059727030869,1
0,0.5001979277579179,0
0,0.5017166855118599,0
0,0.5012827547250194,0
0,0.502728481927536,0
1,0.49694344685661385,0
0,0.4976666648346814,0
0,0.5012827547250194,0
0,0.5001979277579179,0
1,0.5001979277579179,0
0,0.5001979277579179,0
0,0.5001979277579179,0
0,0.5001979277579179,0
0,0.5001979277579179,0
1,0.5001979277579179,0
1,0.5005595367469517,1
0,0.502728481927536,0
1,0.5005595367469517,0
1,0.5001979277579179,0
1,0.5022229380965072,0
1,0.5016443637140532,0
0,0.5023675816921207,1
0,0.5001979277579179,0
0,0.5009211457359856,0
0,0.4976666648346814,0
1,0.4962202288785462,0
0,0.49549701090047865,0
0,0.5001979277579179,0
0,0.5001979277579179,0
1,0.498389882812749,0
1,0.5001979277579179,0
1,0.49549701090047865,0
1,0.5001979277579179,0
0,0.4991131007908166,0
0,0.5001979277579179,1
0,0.4976666648346814,0
0,0.5001979277579179,0
1,0.4991131007908166,0
0,0.4810326513391269,0
1,0.5027284746953562,0
1,0.4991131007908166,0
0,0.4991131007908166,0
1,0.502728481927536,1
1,0.5020059727030869,1
1,0.5001979277579179,0
0,0.4998363187688842,0
0,0.498389882812749,0
0,0.5001979277579179,0
1,0.5009211457359856,0
1,0.5001979277579179,0
0,0.5009211457359856,1
0,0.5021506162987004,0
0,0.5001979277579179,0
0,0.5001979277579179,0
1,0.49549701090047865,0
0,0.5023675816921207,0
0,0.5005595367469517,0
0,0.4987514918017828,1
0,0.5001979277579179,0
0,0.5001979277579179,0
0,0.5021506162987004,0
0,0.4998363187688842,0
1,0.5016443637140532,0
0,0.5009211457359856,0
1,0.5020059727030869,1
0,0.502728481927536,0
1,0.5001979277579179,0
0,0.5001979277579179,0
0,0.5017890073096667,1
0,0.5023675816921207,0
0,0.4991131007908166,0
0,0.4998363187688842,1
1,0.5009211457359856,0
1,0.498389882812749,0
1,0.4998363187688842,0
0,0.5009211457359856,0
1,0.49694344685661385,0
0,0.5005595367469517,0
1,0.5007041803425653,1
0,0.5005595367469517,0
1,0.5001979277579179,0
1,0.5005595367469517,0
1,0.5001979277579179,0
0,0.5001979277579179,0
0,0.5001979277579179,0
1,0.5001979277579179,0
1,0.5001979277579179,0
1,0.5020059727030869,0
1,0.5022229380965072,0
1,0.5001979277579179,0
0,0.4998363187688842,0
1,0.49802827382371523,0
0,0.5001979277579179,0
0,0.5001979277579179,0
1,0.5005595367469517,0
0,0.4976666648346814,0
1,0.5001979277579179,0
1,0.5001979277579179,0
1,0.4992577443864301,0
0,0.5001979277579179,0
1,0.5001979277579179,0
0,0.4991131007908166,0
1,0.5020059727030869,0
1,0.5001979277579179,0
0,0.5001979277579179,0
0,0.49802827382371523,0
0,0.5001979277579179,0
1,0.5001979277579179,0
1,0.4991131007908166,0
0,0.5016443637140532,0
1,0.502584547085541,0
0,0.5009211457359856,0
0,0.5005595367469517,0
1,0.498389882812749,0
1,0.5001979277579179,0
0,0.502728481927536,0
0,0.5001979277579179,0
1,0.5001979277579179,0
1,0.502728481927536,0
0,0.4991131007908166,0
0,0.5001979277579179,0
0,0.5001979277579179,0
1,0.4991131007908166,0
0,0.5014997201184396,1
1,0.5001979277579179,0
1,0.5005595367469517,0
1,0.5001979277579179,0
0,0.5001979277579179,0
0,0.5005595367469517,0
0,0.49694344685661385,0
0,0.4976666648346814,0
0,0.5001979277579179,0
1,0.4976666648346814,0
0,0.49549701090047865,0
1,0.5001979277579179,0
0,0.5021506162987004,0
0,0.5001979277579179,1
0,0.5020059727030869,1
1,0.5001979277579179,0
1,0.5016443637140532,1
0,0.5001979277579179,0
0,0.5001979277579179,0
0,0.5001979277579179,0
0,0.4882648311198028,0
0,0.49947470977985037,0
1,0.5001979277579179,0
0,0.5001979277579179,0
1,0.5026568688833477,1
1,0.4991131007908166,0
0,0.5016443637140532,0
0,0.5001979277579179,0
0,0.4991131007908166,0
0,0.5001979277579179,0
0,0.5001979277579179,0
1,0.5001979277579179,0
0,0.5001979277579179,0
1,0.5001979277579179,0
0,0.4973050558456476,0
0,0.5001979277579179,0
1,0.5009211457359856,0
0,0.4991131007908166,0
1,0.5016443637140532,0
1,0.5001979277579179,0
0,0.5001979277579179,0
0,0.4991131007908166,0
0,0.49694344685661385,0
0,0.4991131007908166,0
0,0.4998363187688842,0
0,0.5001979277579179,0
0,0.49947470977985037,0
0,0.5001979277579179,0
0,0.5012827547250194,0
1,0.5012827547250194,0
0,0.5001979277579179,0
1,0.5016443637140532,1
1,0.5001979277579179,0
0,0.5001979277579179,0
0,0.4991131007908166,0
0,0.502584547085541,0
0,0.5012827547250194,0
0,0.5012827547250194,0
0,0.5005595367469517,0
1,0.5016443637140532,0
1,0.5001979277579179,0
0,0.4991131007908166,0
0,0.4998363187688842,0
1,0.5001979277579179,0
1,0.5001979277579179,0
0,0.49694344685661385,0
0,0.5001979277579179,0
0,0.502728481927536,0
1,0.498389882812749,0
1,0.5001979277579179,0
0,0.5012827547250194,0
1,0.498389882812749,1
0,0.4976666648346814,0
1,0.5020059727030869,0
0,0.5012827547250194,1
0,0.502584547085541,0
0,0.5001979277579179,0
0,0.5005595367469517,0
1,0.5021506162987004,0
1,0.4998363187688842,0
0,0.4998363187688842,0
0,0.4998363187688842,0
1,0.5001979277579179,0
0,0.5009934675337923,0
0,0.49694344685661385,0
1,0.4976666648346814,0
1,0.502728481927536,0
0,0.5001979277579179,0
0,0.5005595367469517,0
0,0.5001979277579179,0
1,0.5001979277579179,0
0,0.5001979277579179,0
0,0.5001979277579179,0
0,0.5023675816921207,0
1,0.4998363187688842,0
0,0.5001979277579179,0
1,0.49549701090047865,0
1,0.5005595367469517,0
1,0.5012827547250194,0
0,0.498389882812749,0
0,0.5005595367469517,0
0,0.5001979277579179,0
1,0.5001979277579179,0
1,0.5001979277579179,0
1,0.498389882812749,0
1,0.5001979277579179,0
0,0.4998363187688842,0
1,0.5001979277579179,0
0,0.5001979277579179,0
0,0.5005595367469517,0
1,0.502728481927536,0
0,0.4998363187688842,0
0,0.49694344685661385,0
0,0.5001979277579179,0
1,0.5001979277579179,0
0,0.5012827547250194,0
1,0.5001979277579179,0
0,0.4976666648346814,0
0,0.5001979277579179,0
0,0.4998363187688842,0
1,0.5014273983206329,0
0,0.5020059727030869,0
1,0.49549701090047865,0
0,0.5001979277579179,0
0,0.4998363187688842,0
0,0.498389882812749,0
1,0.5020059727030869,0
1,0.5001979277579179,0
1,0.5009211457359856,0
0,0.4976666648346814,0
0,0.5001979277579179,0
0,0.5001979277579179,0
0,0.5014273983206329,0
1,0.49947470977985037,0
1,0.5012827547250194,0
1,0.5009211457359856,0
1,0.4991131007908166,0
1,0.5012827547250194,1
1,0.5012827547250194,1
1,0.5001979277579179,0
1,0.5001979277579179,0
0,0.5012827547250194,0
1,0.498389882812749,0
0,0.5001979277579179,0
0,0.5001979277579179,0
0,0.49405057494434346,0
1,0.5001979277579179,0
0,0.5001979277579179,0
0,0.5001979277579179,0
0,0.498389882812749,0
1,0.5001979277579179,0
0,0.5001979277579179,0
0,0.5001979277579179,0
1,0.5020059727030869,0
1,0.49549701090047865,0
1,0.5001979277579179,0
1,0.4991131007908166,0
1,0.5001979277579179,0
1,0.5001979277579179,0
1,0.5005595367469517,0
0,0.4991131007908166,0
0,0.4991131007908166,0
0,0.4991131007908166,0
1,0.5001979277579179,0
1,0.5001979277579179,0
0,0.4998363187688842,0
1,0.4998363187688842,0
1,0.4991131007908166,0
1,0.5001979277579179,0
0,0.4976666648346814,0
1,0.5020059727030869,0
0,0.5001979277579179,0
0,0.47380047155845106,0
0,0.502728481927536,1
0,0.502728481927536,1
1,0.5026568688833477,0
1,0.498389882812749,0
1,0.5001979277579179,0
0,0.5020059727030869,0
0,0.502728481927536,0
0,0.4998363187688842,1
0,0.5005595367469517,0
0,0.4998363187688842,0
0,0.5001979277579179,0
0,0.4991131007908166,0
0,0.4933273569662759,0
1,0.5001979277579179,0
1,0.5016443637140532,0
1,0.5001979277579179,0
1,0.5005595367469517,0
0,0.5001979277579179,0
0,0.5001979277579179,0
1,0.502728481927536,0
0,0.5001979277579179,0
0,0.5001979277579179,0
0,0.5020059727030869,0
0,0.4998363187688842,0
1,0.498389882812749,0
1,0.5001979277579179,0
0,0.5016443637140532,0
1,0.5016443637140532,0
1,0.5001979277579179,0
0,0.5001979277579179,0
0,0.5001979277579179,0
0,0.5025122252877342,0
0,0.5012827547250194,0
0,0.5001979277579179,0
1,0.5005595367469517,0
1,0.5001979277579179,0
0,0.49405057494434346,0
0,0.5001979277579179,0
1,0.5009211457359856,0
0,0.4991131007908166,0
0,0.5024399034899275,0
0,0.5022229380965072,0
0,0.5001979277579179,0
1,0.5005595367469517,0
0,0.498389882812749,0
0,0.5026568688833477,1
1,0.5016443637140532,0
0,0.498389882812749,0
1,0.49549701090047865,0
0,0.502728481927536,0
1,0.5001979277579179,0
0,0.49694344685661385,0
1,0.5001979277579179,0
0,0.4991131007908166,0
0,0.5001979277579179,0
0,0.5020059727030869,0
1,0.502728481927536,0
0,0.49549701090047865,0
0,0.5021506162987004,1
1,0.5001979277579179,0
1,0.4998363187688842,0
0,0.5001979277579179,0
0,0.4998363187688842,0
0,0.5020059727030869,0
1,0.5001979277579179,0
1,0.5001979277579179,0
0,0.498389882812749,0
0,0.5016443637140532,0
0,0.5005595367469517,0
0,0.5009211457359856,0
1,0.4998363187688842,0
1,0.5012827547250194,0
0,0.5001979277579179,0
1,0.5001979277579179,0
0,0.5001979277579179,0
1,0.5001979277579179,0
1,0.5005595367469517,0
1,0.5001979277579179,0
1,0.502295259894314,1
1,0.502728481927536,0
0,0.5001979277579179,1
0,0.5001979277579179,0
1,0.4991131007908166,0
1,0.5001979277579179,0
1,0.498389882812749,0
0,0.49947470977985037,0
0,0.5005595367469517,0
1,0.5001979277579179,0
0,0.5001979277579179,0
0,0.498389882812749,0
1,0.4882648311198028,0
0,0.5005595367469517,1
1,0.498389882812749,0
0,0.5001979277579179,0
0,0.5005595367469517,0
1,0.5001979277579179,0
1,0.5012827547250194,0
0,0.5001979277579179,0
0,0.5005595367469517,0
0,0.5001979277579179,0
1,0.5023675816921207,0
0,0.5001979277579179,0
0,0.5001979277579179,0
0,0.49694344685661385,0
1,0.498389882812749,0
0,0.5001979277579179,0
1,0.5001979277579179,0
0,0.5005595367469517,1
0,0.49405057494434346,0
0,0.5001979277579179,0
1,0.4998363187688842,0
1,0.4998363187688842,0
0,0.4998363187688842,0
1,0.49947470977985037,0
1,0.5005595367469517,0
0,0.5001979277579179,0
0,0.4991131007908166,0
1,0.5012827547250194,0
1,0.5005595367469517,0
0,0.5001979277579179,0
1,0.5005595367469517,0
1,0.5001979277579179,0
0,0.4991131007908166,0
0,0.5001979277579179,0
1,0.49694344685661385,0
0,0.5012827547250194,0
1,0.4998363187688842,0
1,0.5001979277579179,0
0,0.5005595367469517,0
1,0.4962202288785462,0
0,0.5001979277579179,0
0,0.5001979277579179,1
0,0.5001979277579179,0
0,0.4998363187688842,0
1,0.49694344685661385,0
0,0.4947737929224111,0
0,0.4962202288785462,0
0,0.4991131007908166,0
1,0.5001979277579179,0
1,0.4998363187688842,0
1,0.5001979277579179,0
1,0.5001979277579179,0
0,0.4998363187688842,0
0,0.4976666648346814,0
0,0.498389882812749,0
1,0.5001979277579179,0
1,0.49694344685661385,0
1,0.4998363187688842,0
1,0.49802827382371523,0
0,0.5023675816921207,0
0,0.5001979277579179,0
0,0.5001979277579179,0
0,0.5023675816921207,0
1,0.5001979277579179,0
1,0.5001979277579179,0
1,0.502728481927536,0
1,0.5016443637140532,0
1,0.4976666648346814,0
0,0.5001979277579179,0
1,0.5012827547250194,0
1,0.4996916751732707,0
0,0.5001979277579179,0
0,0.502728481927536,0
1,0.4998363187688842,0
0,0.5023675816921207,0
0,0.5001979277579179,0
1,0.5001979277579179,0
1,0.5001979277579179,0
1,0.502728481927536,0
1,0.4991131007908166,0
1,0.4976666648346814,0
1,0.4962202288785462,0
0,0.502728481927536,0
1,0.5005595367469517,0
0,0.49549701090047865,0
1,0.49694344685661385,0
0,0.498389882812749,0
0,0.5012827547250194,0
0,0.5001979277579179,0
0,0.5012827547250194,0
1,0.5001979277579179,1
1,0.5009211457359856,0
1,0.49694344685661385,0
0,0.5012827547250194,0
1,0.4976666648346814,0
0,0.5001979277579179,0
0,0.5001979277579179,0
1,0.5001979277579179,0
0,0.5016443637140532,0
1,0.5022229380965072,1
1,0.5001979277579179,0
0,0.5001979277579179,0
1,0.5001979277579179,0
1,0.5007041803425653,0
1,0.5012827547250194,0
0,0.5001979277579179,0
0,0.5001979277579179,0
0,0.5022229380965072,0
0,0.5001979277579179,0
1,0.5001979277579179,0
0,0.5001979277579179,0
1,0.49947470977985037,0
0,0.5012827547250194,0
1,0.5001979277579179,0
1,0.498389882812749,0
1,0.49549701090047865,0
1,0.502728481927536,0
1,0.5001979277579179,0
1,0.5001979277579179,0
0,0.502728481927536,0
1,0.4991131007908166,0
0,0.49694344685661385,0
1,0.5001979277579179,1
0,0.4998363187688842,0
1,0.5001979277579179,0
0,0.5005595367469517,0
1,0.5005595367469517,0
0,0.5027284746953562,0
1,0.5001979277579179,0
0,0.5001979277579179,0
1,0.4998363187688842,0
1,0.5001979277579179,0
0,0.5001979277579179,1
0,0.5016443637140532,0
0,0.4991131007908166,1
0,0.5001979277579179,1
0,0.5005595367469517,0
1,0.4976666648346814,0
0,0.5001979277579179,0
0,0.498389882812749,0
0,0.5001979277579179,0
1,0.5005595367469517,0
1,0.4998363187688842,1
0,0.5001979277579179,0
0,0.5001979277579179,0
1,0.5001979277579179,0
1,0.4991131007908166,0
1,0.5001979277579179,0
1,0.5001979277579179,0
1,0.5012827547250194,0
0,0.5001979277579179,0
1,0.5001979277579179,0
0,0.498389882812749,1
1,0.4998363187688842,0
0,0.5020059727030869,0
0,0.4933273569662759,0
